year,country,region,rank,score,gdp,social_support,health,freedom,generosity,corruption,rank_change,score_change
2016,El Salvador,Latin America and Caribbean,46,6.068,0.8737000000000001,0.8097500000000001,0.596,0.37268999999999997,0.08877,0.10613000000000002,4,-0.06200000000000028
2017,El Salvador,Americas,45,6.002999782562261,0.909784495830536,1.1821250915527302,0.5960185527801509,0.4324525296688081,0.07825798541307451,0.08998095989227288,-1,-0.06500021743773843
2018,El Salvador,Americas,40,6.166999999999999,0.806,1.2309999999999999,0.639,0.461,0.065,0.082,-5,0.16400021743773774
2019,El Salvador,Americas,35,6.253,0.7939999999999999,1.242,0.7889999999999999,0.43000000000000005,0.093,0.07400000000000001,-5,0.08600000000000119
2015,Estonia,Central and Eastern Europe,73,5.429,1.15174,1.2279099999999998,0.77361,0.44888000000000006,0.0868,0.15184000000000003,NA,NA
2016,Estonia,Central and Eastern Europe,72,5.5169999999999995,1.2796399999999999,1.0516299999999998,0.6809799999999999,0.41511000000000003,0.08423000000000001,0.18519,-1,0.08799999999999919
2017,Estonia,Europe,66,5.61100006103516,1.32087934017181,1.4766710996627799,0.695168316364288,0.479131430387497,0.0988908112049103,0.18324892222881298,-6,0.09400006103516034
2018,Estonia,Europe,63,5.739000000000001,1.2,1.532,0.737,0.553,0.08600000000000001,0.17400000000000002,-3,0.12799993896484096
2019,Estonia,Europe,55,5.893,1.2369999999999999,1.528,0.8740000000000001,0.495,0.10300000000000001,0.161,-8,0.15399999999999903
2015,Ethiopia,Sub-Saharan Africa,122,4.512,0.19073,0.6040599999999999,0.44055,0.43450000000000005,0.24325000000000002,0.15048000000000003,NA,NA
2016,Ethiopia,Sub-Saharan Africa,115,4.508,0.29283000000000003,0.37932000000000005,0.34578,0.36702999999999997,0.29522000000000004,0.17170000000000002,-7,-0.0039999999999995595
2017,Ethiopia,Africa,119,4.460000038146969,0.33923384547233587,0.8646692037582401,0.35340970754623396,0.408842742443085,0.31265074014663696,0.165455713868141,4,-0.047999961853030904
2018,Ethiopia,Africa,127,4.35,0.308,0.9500000000000001,0.391,0.452,0.22,0.14600000000000002,8,-0.11000003814696946
2019,Ethiopia,Africa,134,4.2860000000000005,0.33599999999999997,1.033,0.532,0.344,0.20900000000000002,0.1,7,-0.06399999999999917
2015,Finland,Western Europe,6,7.406000000000001,1.2902500000000001,1.31826,0.88911,0.6416900000000001,0.23351000000000002,0.41372000000000003,NA,NA
2016,Finland,Western Europe,5,7.413,1.4059799999999998,1.13464,0.81091,0.5710400000000001,0.25492000000000004,0.41004,-1,0.006999999999999673
2017,Finland,Europe,5,7.468999862670899,1.44357192516327,1.5402467250824,0.80915766954422,0.6179508566856381,0.24548277258873002,0.38261154294014,0,0.05599986267089907
2018,Finland,Europe,1,7.632,1.305,1.592,0.8740000000000001,0.6809999999999999,0.202,0.393,-4,0.16300013732910035
2019,Finland,Europe,1,7.769,1.34,1.587,0.986,0.596,0.15300000000000002,0.393,0,0.13700000000000045
2015,France,Western Europe,29,6.575,1.27778,1.26038,0.9457900000000001,0.55011,0.12332000000000001,0.20646000000000003,NA,NA
2016,France,Western Europe,32,6.478000000000001,1.3948800000000001,1.00508,0.8379500000000001,0.46562000000000003,0.12160000000000001,0.17808000000000002,3,-0.09699999999999953
2017,France,Europe,31,6.441999912261961,1.4309234619140598,1.3877768516540498,0.844465851783752,0.47022211551666304,0.12976230680942505,0.172502428293228,-1,-0.03600008773803953
2018,France,Europe,23,6.489000000000001,1.293,1.466,0.908,0.52,0.098,0.17600000000000002,-8,0.04700008773803965
2019,France,Europe,24,6.592,1.324,1.472,1.045,0.43600000000000005,0.111,0.183,1,0.10299999999999887
2015,Gabon,Sub-Saharan Africa,143,3.8959999999999995,1.06024,0.90528,0.43372000000000005,0.31914,0.06822000000000002,0.11091,NA,NA
2016,Gabon,Sub-Saharan Africa,134,4.1209999999999996,1.1585100000000002,0.72368,0.3494,0.28098000000000006,0.062439999999999996,0.09314,-9,0.2250000000000001
2017,Gabon,Africa,118,4.46500015258789,1.1982102394104002,1.1556202173232997,0.356578588485718,0.3123285770416261,0.043785378336906405,0.0760467872023582,-16,0.3440001525878902
2018,Gabon,Africa,103,4.758,1.036,1.1640000000000001,0.404,0.356,0.032,0.052000000000000005,-15,0.29299984741211027
2019,Gabon,Africa,104,4.799,1.057,1.183,0.5710000000000001,0.29500000000000004,0.043000000000000003,0.055,1,0.04100000000000037
2019,Gambia,Africa,120,4.516,0.308,0.9390000000000001,0.42800000000000005,0.382,0.269,0.167,NA,NA
2015,Georgia,Central and Eastern Europe,130,4.297,0.7419,0.38562,0.7292599999999999,0.40577,0.05547,0.38331000000000004,NA,NA
2016,Georgia,Central and Eastern Europe,126,4.252,0.8379200000000001,0.19249000000000002,0.64035,0.32461,0.06786,0.31880000000000003,-4,-0.04499999999999993
2017,Georgia,Asia,125,4.285999774932861,0.950612664222717,0.5706149339675901,0.6495469808578488,0.309410035610199,0.05400881543755531,0.2516666352748871,-1,0.03399977493286155
2018,Georgia,Asia,128,4.34,0.8530000000000001,0.592,0.643,0.375,0.038,0.21500000000000002,3,0.05400022506713853
2019,Georgia,Asia,119,4.519,0.886,0.6659999999999999,0.752,0.346,0.043000000000000003,0.164,-9,0.17900000000000027
2015,Germany,Western Europe,26,6.75,1.3279199999999998,1.29937,0.89186,0.61477,0.28214,0.21843000000000004,NA,NA
2016,Germany,Western Europe,16,6.994,1.4478699999999998,1.09774,0.8148700000000001,0.53466,0.30452,0.28551000000000004,-10,0.24399999999999977
2017,Germany,Europe,16,6.95100021362305,1.4879233837127697,1.4725203514099097,0.7989507317543029,0.5625113844871519,0.336269170045853,0.27673193812370295,0,-0.042999786376949345
2018,Germany,Europe,15,6.965,1.34,1.474,0.8610000000000001,0.586,0.273,0.28,-1,0.01399978637694943
2019,Germany,Europe,17,6.985,1.373,1.454,0.987,0.495,0.261,0.265,2,0.020000000000000462
2015,Ghana,Sub-Saharan Africa,114,4.633,0.54558,0.6795399999999999,0.40132000000000007,0.4234200000000001,0.23087,0.043550000000000005,NA,NA
2016,Ghana,Sub-Saharan Africa,124,4.276000000000001,0.63107,0.49352999999999997,0.2968100000000001,0.40973,0.21203000000000002,0.032600000000000004,10,-0.3569999999999993
2017,Ghana,Africa,131,4.11999988555908,0.667224824428558,0.873664736747742,0.295637726783752,0.42302629351615906,0.25692394375801103,0.025336369872093204,7,-0.15600011444092043
2018,Ghana,Africa,108,4.656999999999999,0.592,0.896,0.33699999999999997,0.499,0.21200000000000002,0.028999999999999998,-23,0.5370001144409189
2019,Ghana,Africa,98,4.996,0.611,0.8680000000000001,0.48600000000000004,0.381,0.24500000000000002,0.04,-10,0.3390000000000013
2015,Greece,Western Europe,102,4.856999999999999,1.15406,0.92933,0.88213,0.07699000000000002,0,0.013970000000000002,NA,NA
2016,Greece,Western Europe,99,5.033,1.2488599999999999,0.75473,0.8002900000000001,0.05822,0,0.04127,-3,0.17600000000000104
2017,Greece,Europe,87,5.227000236511229,1.28948748111725,1.23941457271576,0.8101989030838012,0.09573125094175343,0,0.04328977689146999,-12,0.19400023651122833
2018,Greece,Europe,79,5.358,1.1540000000000001,1.202,0.8790000000000001,0.131,0,0.044,-8,0.13099976348877096
2019,Greece,Europe,82,5.287,1.181,1.1560000000000001,0.999,0.067,0,0.034,3,-0.07099999999999973
2015,Guatemala,Latin America and Caribbean,43,6.122999999999999,0.7455299999999999,1.0435599999999998,0.64425,0.57733,0.27489,0.09472000000000001,NA,NA
2016,Guatemala,Latin America and Caribbean,39,6.323999999999999,0.8345400000000001,0.8711900000000001,0.54039,0.5037900000000001,0.28808000000000006,0.08701,-4,0.20099999999999962
2017,Guatemala,Americas,29,6.4539999961853,0.872001945972443,1.2555851936340299,0.5402399897575378,0.531310617923737,0.28348839282989513,0.07722327858209613,-10,0.12999999618530111
2018,Guatemala,Americas,30,6.382,0.7809999999999999,1.268,0.608,0.604,0.17900000000000002,0.07100000000000001,1,-0.0719999961853004
2019,Guatemala,Americas,27,6.436000000000001,0.8,1.269,0.746,0.535,0.17500000000000002,0.07800000000000001,-3,0.05400000000000116
2015,Guinea,Sub-Saharan Africa,150,3.6559999999999997,0.17417,0.46475,0.24009000000000003,0.37725,0.28657000000000005,0.12139000000000001,NA,NA
2016,Guinea,Sub-Saharan Africa,151,3.607,0.22415,0.3109,0.18829,0.30952999999999997,0.29914,0.1192,1,-0.04899999999999949
2017,Guinea,Africa,149,3.50699996948242,0.24454993009567305,0.791244685649872,0.194129139184952,0.34858751296997104,0.264815092086792,0.11093761771917299,-2,-0.10000003051758011
2018,Guinea,Africa,140,3.964,0.344,0.7919999999999999,0.21100000000000002,0.394,0.185,0.094,-9,0.45700003051757987
2019,Guinea,Africa,118,4.534,0.38,0.8290000000000001,0.375,0.33199999999999996,0.20700000000000002,0.08600000000000001,-22,0.5699999999999998
2015,Haiti,Latin America and Caribbean,119,4.518,0.26672999999999997,0.74302,0.38847000000000004,0.24425000000000002,0.46187000000000006,0.17175,NA,NA
2016,Haiti,Latin America and Caribbean,136,4.028,0.34097,0.29561000000000004,0.27494,0.12072000000000002,0.47958000000000006,0.14476000000000003,17,-0.4900000000000002
2017,Haiti,Americas,145,3.6029999256133998,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.48920378088951105,0.09987214952707289,9,-0.4250000743865998
2018,Haiti,Americas,148,3.582,0.315,0.714,0.28900000000000003,0.025,0.392,0.10400000000000001,3,-0.020999925613399917
2019,Haiti,Americas,147,3.597,0.323,0.688,0.449,0.026000000000000002,0.41900000000000004,0.11,-1,0.015000000000000124
2015,Honduras,Latin America and Caribbean,105,4.788,0.59532,0.95348,0.6950999999999999,0.40148000000000006,0.23027,0.06825,NA,NA
2016,Honduras,Latin America and Caribbean,104,4.871,0.69429,0.75596,0.58383,0.26755,0.20440000000000003,0.06906,-1,0.08300000000000018
2017,Honduras,Americas,91,5.18100023269653,0.7305731177330019,1.14394497871399,0.5825694799423218,0.34807986021041903,0.23618887364864297,0.0733454525470734,-13,0.3100002326965292
2018,Honduras,Americas,72,5.504,0.62,1.2049999999999998,0.622,0.459,0.197,0.07400000000000001,-19,0.3229997673034699
2019,Honduras,Americas,59,5.859999999999999,0.642,1.236,0.8280000000000001,0.507,0.24600000000000002,0.07800000000000001,-13,0.35599999999999987
2015,Hong Kong,Eastern Asia,72,5.474,1.3860400000000002,1.0581800000000001,1.01328,0.5960799999999999,0.39478,0.37123999999999996,NA,NA
2016,Hong Kong,Eastern Asia,75,5.458,1.5107,0.87021,0.9527700000000001,0.48079,0.40097000000000005,0.31647000000000003,3,-0.016000000000000014
2018,Hong Kong,Asia,76,5.430000000000001,1.4049999999999998,1.29,1.03,0.524,0.24600000000000002,0.29100000000000004,1,-0.02799999999999958
2019,Hong Kong,Asia,76,5.430000000000001,1.438,1.277,1.122,0.44,0.258,0.28700000000000003,0,0
2017,"Hong Kong S.A.R., China",Asia,71,5.472000122070311,1.5516748428344695,1.26279091835022,0.943062424659729,0.490968644618988,0.37446579337120106,0.293933749198914,NA,NA
2015,Hungary,Central and Eastern Europe,104,4.8,1.12094,1.20215,0.75905,0.32112,0.128,0.02758,NA,NA
2016,Hungary,Central and Eastern Europe,91,5.145,1.2414199999999997,0.9316400000000001,0.6760799999999999,0.19770000000000001,0.09899999999999999,0.044719999999999996,-13,0.34499999999999975
2017,Hungary,Europe,75,5.32399988174438,1.2860119342804002,1.34313309192657,0.687763452529907,0.17586351931095098,0.0784016624093056,0.0366369374096394,-16,0.17899988174438075
2018,Hungary,Europe,69,5.619999999999999,1.171,1.4009999999999998,0.732,0.259,0.061,0.022,-6,0.2960001182556189
2019,Hungary,Europe,62,5.758,1.2009999999999998,1.41,0.8280000000000001,0.199,0.081,0.02,-7,0.1380000000000008
2015,Iceland,Western Europe,2,7.561,1.30232,1.4022299999999999,0.9478400000000001,0.62877,0.4363000000000001,0.14145000000000002,NA,NA
2016,Iceland,Western Europe,3,7.501,1.4266599999999998,1.18326,0.86733,0.5662400000000001,0.47678000000000004,0.14975000000000002,1,-0.05999999999999961
2017,Iceland,Europe,3,7.5040001869201705,1.480633020401,1.6105740070342998,0.833552122116089,0.6271626353263849,0.47554022073745705,0.15352655947208402,0,0.0030001869201701226
2018,Iceland,Europe,4,7.495,1.343,1.6440000000000001,0.914,0.6769999999999999,0.353,0.138,1,-0.00900018692017035
2019,Iceland,Europe,4,7.494,1.3800000000000001,1.624,1.026,0.591,0.354,0.118,0,-0.001000000000000334
2015,India,Southern Asia,117,4.5649999999999995,0.6449900000000001,0.38173999999999997,0.51529,0.39786000000000005,0.26475,0.08492000000000001,NA,NA
2016,India,Southern Asia,118,4.404,0.7403599999999999,0.29247000000000006,0.45091000000000003,0.40285000000000004,0.25028,0.08722000000000002,1,-0.1609999999999996
2017,India,Asia,122,4.315000057220459,0.792221248149872,0.7543725967407229,0.4554276168346411,0.46998700499534607,0.23153848946094505,0.09222688525915151,4,-0.08899994277954093
2018,India,Asia,133,4.1899999999999995,0.721,0.747,0.48500000000000004,0.539,0.17200000000000001,0.093,11,-0.12500005722045948
2019,India,Asia,140,4.015,0.755,0.765,0.588,0.498,0.2,0.085,7,-0.17499999999999982
2015,Indonesia,Southeastern Asia,74,5.399,0.8282700000000001,1.08708,0.63793,0.46611,0.51535,0,NA,NA
2016,Indonesia,Southeastern Asia,79,5.313999999999999,0.9510400000000001,0.8762500000000001,0.49373999999999996,0.39237000000000005,0.56521,0.00322,5,-0.08500000000000085
2017,Indonesia,Asia,81,5.262000083923341,0.995538592338562,1.2744446992874097,0.492345720529556,0.44332346320152305,0.6117045879364009,0.015317135490477099,2,-0.05199991607665844
2018,Indonesia,Asia,96,5.093,0.899,1.2149999999999999,0.522,0.538,0.48400000000000004,0.018000000000000002,15,-0.16900008392334076
2019,Indonesia,Asia,92,5.191999999999999,0.931,1.2029999999999998,0.6599999999999999,0.491,0.498,0.028,-4,0.09899999999999931
2015,Iran,Middle East and Northern Africa,110,4.686,1.0088,0.54447,0.69805,0.30033,0.38086000000000003,0.05863000000000001,NA,NA
2016,Iran,Middle East and Northern Africa,105,4.813,1.11758,0.38857,0.64232,0.22544000000000003,0.38538000000000006,0.0557,-5,0.12699999999999978
2017,Iran,Asia,108,4.69199991226196,1.1568731069564802,0.7115512490272518,0.639333188533783,0.249322608113289,0.387242913246155,0.048761073499918,3,-0.1210000877380395
2018,Iran,Asia,106,4.707,1.059,0.771,0.691,0.459,0.28200000000000003,0.129,-2,0.015000087738039625
2019,Iran,Asia,117,4.548,1.1,0.8420000000000001,0.7849999999999999,0.305,0.27,0.125,11,-0.1589999999999998
2015,Iraq,Middle East and Northern Africa,112,4.677,0.98549,0.8188900000000001,0.60237,0,0.17922000000000002,0.13788,NA,NA
2016,Iraq,Middle East and Northern Africa,112,4.575,1.07474,0.59205,0.51076,0.24856000000000003,0.19589,0.13636,0,-0.10199999999999942
2017,Iraq,Asia,117,4.497000217437739,1.10271048545837,0.978613197803497,0.5011804699897769,0.288555532693863,0.19963726401329002,0.10721575468778602,5,-0.07799978256226137
2018,Iraq,Asia,117,4.456,1.01,0.971,0.536,0.304,0.14800000000000002,0.095,0,-0.04100021743773841
2019,Iraq,Asia,126,4.437,1.043,0.98,0.5740000000000001,0.24100000000000002,0.14800000000000002,0.089,9,-0.019000000000000128
2015,Ireland,Western Europe,18,6.94,1.3359599999999998,1.36948,0.89533,0.61777,0.45901000000000003,0.28703,NA,NA
2016,Ireland,Western Europe,19,6.907,1.48341,1.16157,0.81455,0.54008,0.44963,0.29754,1,-0.03300000000000036
2017,Ireland,Europe,15,6.97700023651123,1.5357066392898597,1.5582311153411899,0.80978262424469,0.573110342025757,0.4278583228588101,0.2983881533145901,-4,0.07000023651122955
2018,Ireland,Europe,14,6.977,1.448,1.583,0.8760000000000001,0.614,0.307,0.306,-1,-2.3651122926793278e-7
2019,Ireland,Europe,16,7.021,1.4989999999999999,1.553,0.999,0.516,0.29800000000000004,0.31,2,0.043999999999999595
2015,Israel,Middle East and Northern Africa,11,7.2780000000000005,1.22857,1.2239299999999997,0.9138700000000001,0.41319,0.33171999999999996,0.07785,NA,NA
2016,Israel,Middle East and Northern Africa,11,7.2669999999999995,1.3376599999999998,0.99537,0.8491700000000001,0.36432000000000003,0.32288000000000006,0.08728000000000001,0,-0.011000000000001009
2017,Israel,Asia,11,7.212999820709229,1.3753824234008802,1.3762899637222303,0.8384039998054499,0.4059886038303381,0.330082654953003,0.08524210005998611,0,-0.054000179290770056
2018,Israel,Asia,19,6.813999999999999,1.301,1.559,0.883,0.533,0.354,0.272,8,-0.39899982070923024
2019,Israel,Asia,13,7.139,1.276,1.4549999999999998,1.029,0.371,0.261,0.082,-6,0.32500000000000107
2015,Italy,Western Europe,50,5.948,1.25114,1.19777,0.95446,0.26236000000000004,0.22823000000000002,0.029009999999999998,NA,NA
2016,Italy,Western Europe,50,5.977,1.35495,1.0416699999999999,0.8510200000000001,0.18827,0.16684000000000002,0.025560000000000003,0,0.028999999999999915
2017,Italy,Europe,48,5.96400022506714,1.3950666189193697,1.4449232816696196,0.8531443476676941,0.25645071268081704,0.17278964817524003,0.028028091415762898,-2,-0.012999774932860753
2018,Italy,Europe,47,6,1.264,1.501,0.9460000000000001,0.281,0.137,0.028,-1,0.03599977493286044
2019,Italy,Europe,36,6.223,1.294,1.488,1.039,0.231,0.15800000000000003,0.03,-11,0.22299999999999986
2015,Ivory Coast,Sub-Saharan Africa,151,3.655,0.46534000000000003,0.77115,0.15185,0.46866,0.20165,0.17922000000000002,NA,NA
2016,Ivory Coast,Sub-Saharan Africa,139,3.9159999999999995,0.5550700000000001,0.57576,0.044759999999999994,0.40663,0.20338,0.15530000000000002,-12,0.2609999999999997
2017,Ivory Coast,Africa,128,4.17999982833862,0.603048920631409,0.9047800302505491,0.04864216968417172,0.447706192731857,0.201237469911575,0.130061775445938,-11,0.2639998283386209
2018,Ivory Coast,Africa,107,4.671,0.541,0.8720000000000001,0.08,0.467,0.14600000000000002,0.10300000000000001,-21,0.4910001716613799
2019,Ivory Coast,Africa,99,4.944,0.5690000000000001,0.808,0.232,0.352,0.15400000000000003,0.09,-8,0.2729999999999997
2015,Jamaica,Latin America and Caribbean,65,5.7090000000000005,0.81038,1.15102,0.6874099999999999,0.50442,0.21230000000000002,0.02299,NA,NA
2016,Jamaica,Latin America and Caribbean,73,5.51,0.89333,0.96372,0.59469,0.4359700000000001,0.22245,0.04294,8,-0.19900000000000073
2017,Jamaica,Americas,76,5.3109998703002885,0.9255793094635011,1.3682180643081703,0.6410223841667179,0.47430723905563404,0.23381833732128104,0.055267781019210795,3,-0.19900012969971126
2018,Jamaica,Americas,56,5.89,0.8190000000000001,1.4929999999999999,0.693,0.5750000000000001,0.096,0.031,-20,0.5790001296997112
2019,Jamaica,Americas,56,5.89,0.8310000000000001,1.478,0.8310000000000001,0.49,0.10700000000000001,0.028,0,0
2015,Japan,Eastern Asia,46,5.987,1.27074,1.2571199999999998,0.9911099999999999,0.49615,0.10705,0.18059999999999998,NA,NA
2016,Japan,Eastern Asia,53,5.921,1.3800700000000001,1.06054,0.91491,0.46761,0.10224000000000001,0.18985,7,-0.06599999999999984
2017,Japan,Asia,51,5.920000076293949,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.16376073658466303,-2,-9.999237060513977e-4
2018,Japan,Asia,54,5.915,1.294,1.462,0.988,0.553,0.079,0.15000000000000002,3,-0.00500007629394883
2019,Japan,Asia,58,5.886,1.327,1.4189999999999998,1.088,0.445,0.06899999999999999,0.14,4,-0.028999999999999915
2015,Jordan,Middle East and Northern Africa,82,5.191999999999999,0.90198,1.0539199999999997,0.69639,0.40661,0.11053,0.14293000000000003,NA,NA
2016,Jordan,Middle East and Northern Africa,80,5.303,0.99673,0.86216,0.60712,0.36022999999999994,0.14262,0.13297,-2,0.11100000000000065
2017,Jordan,Asia,74,5.33599996566772,0.9910123944282528,1.23908889293671,0.604590058326721,0.4184211492538451,0.17217046022415197,0.11980327218771,-6,0.03299996566772023
2018,Jordan,Asia,90,5.161,0.8220000000000001,1.265,0.645,0.468,0.13,0.134,16,-0.17499996566772058
2019,Jordan,Asia,101,4.906000000000001,0.8370000000000001,1.2249999999999999,0.8150000000000001,0.383,0.11,0.13,11,-0.254999999999999
2015,Kazakhstan,Central and Eastern Europe,54,5.8549999999999995,1.12254,1.1224100000000001,0.64368,0.51649,0.11827,0.08454,NA,NA
2016,Kazakhstan,Central and Eastern Europe,54,5.9190000000000005,1.2294299999999998,0.9554400000000001,0.57386,0.4052,0.15011000000000002,0.11132,0,0.06400000000000095
2017,Kazakhstan,Asia,60,5.8189997673034695,1.28455626964569,1.3843690156936599,0.6060415506362921,0.43745428323745716,0.20196442306041704,0.119282886385918,6,-0.10000023269653102
2018,Kazakhstan,Asia,60,5.79,1.143,1.516,0.631,0.454,0.14800000000000002,0.12100000000000001,0,-0.028999767303469426
2019,Kazakhstan,Asia,60,5.809,1.173,1.508,0.729,0.41000000000000003,0.14600000000000002,0.096,0,0.019000000000000128
2015,Kenya,Sub-Saharan Africa,125,4.4190000000000005,0.36471,0.99876,0.41435000000000005,0.42215,0.37542000000000003,0.058390000000000004,NA,NA
2016,Kenya,Sub-Saharan Africa,122,4.356,0.5226700000000001,0.7624,0.30147,0.40576,0.41328000000000004,0.06686,-3,-0.06300000000000061
2017,Kenya,Africa,112,4.55299997329712,0.560479462146759,1.06795072555542,0.309988349676132,0.45276376605033897,0.4448603093624111,0.06464131921529769,-10,0.19699997329712016
2018,Kenya,Africa,124,4.41,0.493,1.048,0.454,0.504,0.352,0.055,12,-0.1429999732971199
2019,Kenya,Africa,121,4.509,0.512,0.983,0.581,0.43100000000000005,0.372,0.053000000000000005,-3,0.0990000000000002
2015,Kosovo,Europe,69,5.589,0.80148,0.81198,0.63132,0.24749000000000004,0.2831,0.04741,NA,NA
2016,Kosovo,Europe,77,5.401000000000001,0.90145,0.66062,0.54,0.14396000000000003,0.27992000000000006,0.06547,8,-0.18799999999999972
2017,Kosovo,Europe,78,5.27899980545044,0.9514843821525569,1.1378535032272301,0.541452050209045,0.26028794050216697,0.319931447505951,0.0574716180562973,1,-0.12200019454956035
2018,Kosovo,Europe,66,5.661999999999999,0.8550000000000001,1.23,0.5780000000000001,0.448,0.274,0.023,-12,0.3830001945495587
2019,Kosovo,Europe,46,6.1,0.882,1.232,0.758,0.48900000000000005,0.262,0.006,-20,0.4380000000000006
2015,Kuwait,Middle East and Northern Africa,39,6.295,1.55422,1.16594,0.72492,0.5549900000000001,0.16228,0.25609,NA,NA
2016,Kuwait,Middle East and Northern Africa,41,6.239000000000001,1.61714,0.87758,0.6356900000000001,0.43166000000000004,0.15965000000000001,0.23669,2,-0.05599999999999916
2017,Kuwait,Asia,39,6.105000019073489,1.6329524517059302,1.2596987485885598,0.6321057081222529,0.49633759260177596,0.22828979790210702,0.215159550309181,-2,-0.13399998092651177
2018,Kuwait,Asia,45,6.083,1.474,1.301,0.6749999999999999,0.554,0.167,0.10600000000000001,6,-0.022000019073488808
2019,Kuwait,Asia,51,6.021,1.5,1.319,0.808,0.493,0.14200000000000002,0.097,6,-0.06200000000000028
2015,Kyrgyzstan,Central and Eastern Europe,77,5.2860000000000005,0.47428000000000003,1.1511500000000001,0.65088,0.43477000000000005,0.3003,0.04232,NA,NA
2016,Kyrgyzstan,Central and Eastern Europe,85,5.185,0.56044,0.9543400000000001,0.55449,0.40212000000000003,0.38432000000000005,0.04762,8,-0.10100000000000087
2017,Kyrgyzstan,Asia,98,5.0040001869201705,0.5962200760841371,1.39423859119415,0.553457796573639,0.454943388700485,0.4285803735256201,0.039439179003238706,13,-0.18099981307982915
2018,Kyrgyzstan,Asia,92,5.131,0.53,1.416,0.594,0.54,0.281,0.034999999999999996,-6,0.12699981307982977
2019,Kyrgyzstan,Asia,86,5.261,0.551,1.438,0.723,0.508,0.3,0.023,-6,0.1299999999999999
2015,Laos,Southeastern Asia,99,4.876,0.59066,0.73803,0.5490900000000001,0.5959099999999999,0.4219200000000001,0.24249000000000004,NA,NA
2016,Laos,Southeastern Asia,102,4.876,0.6804199999999999,0.5497000000000001,0.38291000000000003,0.52168,0.43079,0.22423,3,0
2018,Laos,Asia,110,4.622999999999999,0.72,1.034,0.441,0.626,0.23,0.17400000000000002,8,-0.253000000000001
2019,Laos,Asia,105,4.796,0.764,1.03,0.551,0.547,0.266,0.164,-5,0.17300000000000093
2015,Latvia,Central and Eastern Europe,89,5.098,1.1131199999999999,1.0956199999999998,0.72437,0.29671000000000003,0.18226,0.06332,NA,NA
2016,Latvia,Central and Eastern Europe,68,5.56,1.2178799999999999,0.95025,0.63952,0.27996000000000004,0.17445000000000002,0.08889999999999999,-21,0.46199999999999974
2017,Latvia,Europe,54,5.849999904632571,1.2607486248016402,1.40471494197845,0.6385669708251949,0.32570791244506797,0.15307478606700903,0.0738427266478539,-14,0.2899999046325714
2018,Latvia,Europe,53,5.933000000000001,1.1480000000000001,1.454,0.6709999999999999,0.363,0.092,0.066,-1,0.0830000953674297
2019,Latvia,Europe,53,5.94,1.187,1.4649999999999999,0.812,0.264,0.07500000000000001,0.064,0,0.006999999999999673
2015,Lebanon,Middle East and Northern Africa,103,4.839,1.0256399999999999,0.80001,0.83947,0.33915999999999996,0.21854000000000004,0.04582,NA,NA
2016,Lebanon,Middle East and Northern Africa,93,5.129,1.1226800000000001,0.6418400000000001,0.76171,0.26228,0.23693000000000003,0.03061,-10,0.28999999999999915
2017,Lebanon,Asia,88,5.22499990463257,1.0749875307083103,1.1296242475509595,0.73508107662200906,0.2885159850120541,0.26445075869560203,0.03751382976770401,-5,0.09599990463257058
2018,Lebanon,Asia,80,5.358,0.965,1.179,0.7849999999999999,0.503,0.21400000000000002,0.136,-8,0.13300009536742952
2019,Lebanon,Asia,91,5.196999999999999,0.987,1.224,0.8150000000000001,0.21600000000000003,0.166,0.027,11,-0.16100000000000048
2015,Lesotho,Sub-Saharan Africa,97,4.898,0.37545,1.04103,0.07612000000000002,0.31767,0.16388,0.12504,NA,NA
2017,Lesotho,Africa,139,3.8080000877380398,0.5210212469100951,1.1900951862335203,0,0.39066129922866805,0.15749727189540907,0.11909464001655602,42,-1.08999991226196
2018,Lesotho,Africa,141,3.808,0.47200000000000003,1.2149999999999999,0.079,0.42300000000000004,0.116,0.112,2,-8.773803994444052e-8
2019,Lesotho,Africa,144,3.8019999999999996,0.48900000000000005,1.169,0.168,0.359,0.10700000000000001,0.093,3,-0.006000000000000227
2015,Liberia,Sub-Saharan Africa,116,4.571000000000001,0.07120000000000001,0.7896799999999999,0.34201,0.28531000000000006,0.24362,0.06232,NA,NA
2016,Liberia,Sub-Saharan Africa,150,3.622,0.10706000000000002,0.5035299999999999,0.23165,0.25748000000000004,0.24063,0.04852,34,-0.9490000000000007
2017,Liberia,Africa,148,3.53299999237061,0.119041793048382,0.8721179366111762,0.22991819679737108,0.33288118243217496,0.26654988527298007,0.03894824907183649,-2,-0.08900000762938998
2018,Liberia,Africa,149,3.4949999999999997,0.07600000000000001,0.8580000000000001,0.267,0.41900000000000004,0.20600000000000002,0.03,1,-0.03799999237061025
2019,Liberia,Africa,141,3.9749999999999996,0.07300000000000001,0.922,0.443,0.37,0.233,0.033,-8,0.48
2015,Libya,Middle East and Northern Africa,63,5.754,1.13145,1.11862,0.7038,0.41668000000000005,0.18295,0.11023000000000001,NA,NA
2016,Libya,Middle East and Northern Africa,67,5.614999999999999,1.06688,0.95076,0.5230400000000001,0.40672,0.17087,0.10339000000000001,4,-0.13900000000000023
2017,Libya,Africa,68,5.52500009536743,1.1018030643463101,1.3575643301010099,0.5201690196990971,0.46573323011398293,0.152073666453362,0.0926102101802826,1,-0.08999990463256946
