year,country,region,rank,score,gdp,social_support,health,freedom,generosity,corruption,rank_change,score_change,iso3,gdp_change,social_support_change,health_change,freedom_change,generosity_change,corruption_change
2015,Liberia,Sub-Saharan Africa,116,4.571000000000001,0.07120000000000001,0.7896799999999999,0.34201,0.28531000000000006,0.24362,0.06232,NA,NA,LBR,NA,NA,NA,NA,NA,NA
2016,Liberia,Sub-Saharan Africa,150,3.622,0.10706000000000002,0.5035299999999999,0.23165,0.25748000000000004,0.24063,0.04852,34,-0.9490000000000007,LBR,0.03586,-0.28615,-0.11035999999999999,-0.02783000000000002,-0.0029899999999999927,-0.0138
2017,Liberia,Africa,148,3.53299999237061,0.119041793048382,0.8721179366111762,0.22991819679737108,0.33288118243217496,0.26654988527298007,0.03894824907183649,-2,-0.08900000762938998,LBR,0.011981793048381983,0.3685879366111763,-0.0017318032026289176,0.07540118243217492,0.02591988527298006,-0.009571750928163508
2018,Liberia,Africa,149,3.4949999999999997,0.07600000000000001,0.8580000000000001,0.267,0.41900000000000004,0.20600000000000002,0.03,1,-0.03799999237061025,LBR,-0.04304179304838199,-0.014117936611176107,0.03708180320262894,0.08611881756782508,-0.06054988527298005,-0.008948249071836493
2019,Liberia,Africa,141,3.9749999999999996,0.07300000000000001,0.922,0.443,0.37,0.233,0.033,-8,0.48,LBR,-0.0030000000000000027,0.06399999999999995,0.176,-0.049000000000000044,0.026999999999999996,0.0030000000000000027
2015,Libya,Middle East and Northern Africa,63,5.754,1.13145,1.11862,0.7038,0.41668000000000005,0.18295,0.11023000000000001,NA,NA,LBY,NA,NA,NA,NA,NA,NA
2016,Libya,Middle East and Northern Africa,67,5.614999999999999,1.06688,0.95076,0.5230400000000001,0.40672,0.17087,0.10339000000000001,4,-0.13900000000000023,LBY,-0.06457000000000002,-0.1678599999999999,-0.18075999999999992,-0.009960000000000024,-0.012080000000000007,-0.006839999999999999
2017,Libya,Africa,68,5.52500009536743,1.1018030643463101,1.3575643301010099,0.5201690196990971,0.46573323011398293,0.152073666453362,0.0926102101802826,1,-0.08999990463256946,LBY,0.034923064346310095,0.4068043301010098,-0.0028709803009029367,0.059013230113982906,-0.018796333546637983,-0.010779789819717403
2018,Libya,Africa,70,5.566,0.985,1.35,0.553,0.496,0.116,0.14800000000000002,2,0.04099990463256997,LBY,-0.11680306434631016,-0.007564330101009764,0.03283098030090292,0.030266769886017064,-0.036073666453362005,0.055389789819717414
2019,Libya,Africa,72,5.5249999999999995,1.044,1.303,0.6729999999999999,0.41600000000000004,0.133,0.15200000000000002,2,-0.04100000000000037,LBY,0.05900000000000005,-0.04700000000000015,0.11999999999999988,-0.07999999999999996,0.017,0.0040000000000000036
2015,Lithuania,Central and Eastern Europe,56,5.833,1.14723,1.25745,0.7312799999999999,0.21342000000000003,0.026410000000000003,0.01031,NA,NA,LTU,NA,NA,NA,NA,NA,NA
2016,Lithuania,Central and Eastern Europe,60,5.813,1.2691999999999999,1.0641100000000001,0.6467400000000001,0.18929,0.02025,0.0182,4,-0.020000000000000462,LTU,0.12196999999999991,-0.19333999999999985,-0.08453999999999984,-0.024130000000000013,-0.006160000000000002,0.007890000000000001
2017,Lithuania,Europe,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.010164656676352,0.011865642853081199,-8,0.08899995040894026,LTU,0.045382347869870054,0.4094061066055299,-0.017790059795380064,0.044941784939766,-0.010085343323648,-0.006334357146918802
2018,Lithuania,Europe,50,5.952,1.197,1.527,0.716,0.35,0.026000000000000002,0.006,-2,0.05000004959105997,LTU,-0.11758234786986987,0.053483893394469906,0.08705005979537994,0.11576821506023396,0.015835343323648002,-0.0058656428530811985
2019,Lithuania,Europe,42,6.149,1.238,1.515,0.8180000000000001,0.29100000000000004,0.043000000000000003,0.042,-8,0.19700000000000006,LTU,0.040999999999999925,-0.01200000000000001,0.10200000000000009,-0.05899999999999994,0.017,0.036000000000000004
2015,Luxembourg,Western Europe,17,6.946000000000001,1.56391,1.2196299999999998,0.9189400000000001,0.61583,0.28034000000000003,0.37798000000000004,NA,NA,LUX,NA,NA,NA,NA,NA,NA
2016,Luxembourg,Western Europe,20,6.871,1.69752,1.0399899999999997,0.8454200000000001,0.5487000000000001,0.27571,0.35328999999999994,3,-0.07500000000000018,LUX,0.13361,-0.17964000000000002,-0.07352000000000003,-0.06712999999999991,-0.004630000000000023,-0.0246900000000001
2017,Luxembourg,Europe,18,6.862999916076659,1.7419435977935798,1.4575836658477799,0.845089495182037,0.5966278910636901,0.28318098187446616,0.31883442401886003,-2,-0.008000083923341172,LUX,0.04442359779357985,0.4175936658477801,-3.305048179630399e-4,0.04792789106369,0.007470981874466154,-0.03445557598113991
2018,Luxembourg,Europe,17,6.91,1.576,1.52,0.896,0.632,0.196,0.321,-1,0.047000083923340874,LUX,-0.1659435977935797,0.06241633415222014,0.050910504817963,0.03537210893630993,-0.08718098187446616,0.0021655759811399777
2019,Luxembourg,Europe,14,7.09,1.609,1.4789999999999999,1.012,0.526,0.194,0.316,-3,0.17999999999999972,LUX,0.03299999999999992,-0.04100000000000015,0.11599999999999999,-0.10599999999999998,-0.0020000000000000018,-0.0050000000000000044
2015,Macedonia,Central and Eastern Europe,93,5.007,0.9185099999999999,1.0023199999999999,0.7354499999999999,0.33457,0.22359,0.053270000000000005,NA,NA,MKD,NA,NA,NA,NA,NA,NA
2016,Macedonia,Central and Eastern Europe,95,5.1209999999999996,1.0192999999999999,0.7823599999999998,0.64738,0.27668000000000004,0.23507,0.07047,2,0.11399999999999988,MKD,0.10078999999999994,-0.21996000000000004,-0.08806999999999998,-0.05788999999999994,0.01147999999999999,0.0172
2017,Macedonia,Europe,92,5.1750001907348615,1.0645779371261601,1.2078930139541595,0.644948184490204,0.3259059786796571,0.25376096367836004,0.06027779355645179,-3,0.05400019073486195,MKD,0.04527793712616024,0.42553301395415966,-0.002431815509795987,0.049225978679657056,0.01869096367836004,-0.010192206443548214
2018,Macedonia,Europe,89,5.185,0.9590000000000001,1.2389999999999999,0.691,0.394,0.17300000000000001,0.052000000000000005,-3,0.009999809265138104,MKD,-0.10557793712616004,0.03110698604584039,0.04605181550979598,0.06809402132034292,-0.08076096367836003,-0.008277793556451786
2015,Madagascar,Sub-Saharan Africa,147,3.681,0.20824000000000004,0.6680099999999999,0.46721,0.19184,0.21333000000000002,0.08124,NA,NA,MDG,NA,NA,NA,NA,NA,NA
2016,Madagascar,Sub-Saharan Africa,148,3.695,0.27954,0.46115,0.37109,0.13684000000000002,0.2204,0.07506000000000002,1,0.01399999999999979,MDG,0.07129999999999997,-0.20685999999999988,-0.09612000000000004,-0.05499999999999999,0.007069999999999993,-0.006179999999999991
2017,Madagascar,Africa,144,3.64400005340576,0.3058086931705471,0.9130203723907471,0.375223308801651,0.18919676542282102,0.20873253047466303,0.06723197549581532,-4,-0.0509999465942399,MDG,0.026268693170547086,0.45187037239074707,0.0041333088016510255,0.052356765422821,-0.011667469525336982,-0.007828024504184697
2018,Madagascar,Africa,143,3.774,0.262,0.908,0.402,0.221,0.15500000000000003,0.049,-1,0.12999994659424008,MDG,-0.043808693170547086,-0.005020372390747041,0.026776691198349023,0.031803234577178985,-0.053732530474663004,-0.018231975495815317
2019,Madagascar,Africa,143,3.933,0.274,0.916,0.555,0.14800000000000002,0.169,0.041,0,0.1589999999999998,MDG,0.01200000000000001,0.008000000000000007,0.15300000000000002,-0.07299999999999998,0.013999999999999985,-0.008
2015,Malawi,Sub-Saharan Africa,131,4.292,0.01604,0.41134000000000004,0.22562,0.43054000000000003,0.33127999999999996,0.06977,NA,NA,MWI,NA,NA,NA,NA,NA,NA
2016,Malawi,Sub-Saharan Africa,132,4.156,0.08709000000000001,0.14700000000000002,0.29364,0.41430000000000006,0.30968,0.07564000000000001,1,-0.13600000000000012,MWI,0.07105000000000002,-0.26434,0.06802000000000002,-0.016239999999999977,-0.021599999999999953,0.005870000000000014
2017,Malawi,Africa,136,3.97000002861023,0.23344203829765303,0.5125688314437871,0.31508958339691207,0.46691465377807606,0.2871704697608951,0.07271165400743482,4,-0.18599997138976976,MWI,0.14635203829765303,0.36556883144378705,0.021449583396912053,0.052614653778076004,-0.022509530239104902,-0.0029283459925651956
2018,Malawi,Africa,147,3.587,0.186,0.541,0.306,0.531,0.21000000000000002,0.08,11,-0.38300002861022975,MWI,-0.04744203829765303,0.02843116855621297,-0.009089583396912071,0.06408534622192397,-0.07717046976089509,0.0072883459925651845
2019,Malawi,Africa,150,3.4099999999999997,0.191,0.56,0.495,0.443,0.21800000000000003,0.089,3,-0.1770000000000005,MWI,0.0050000000000000044,0.019000000000000017,0.189,-0.08800000000000002,0.008000000000000007,0.008999999999999994
2015,Malaysia,Southeastern Asia,61,5.7700000000000005,1.12486,1.07023,0.72394,0.53024,0.33074999999999993,0.10501,NA,NA,MYS,NA,NA,NA,NA,NA,NA
2016,Malaysia,Southeastern Asia,47,6.005,1.2514199999999998,0.88025,0.62366,0.39031000000000005,0.41474,0.09080999999999999,-14,0.23499999999999943,MYS,0.12655999999999978,-0.18998000000000004,-0.10028000000000004,-0.13993,0.08399000000000006,-0.014200000000000018
2017,Malaysia,Asia,42,6.08400011062622,1.29121541976929,1.2846460342407202,0.618784427642822,0.402264982461929,0.41660892963409407,0.0656007081270218,-5,0.07900011062621992,MYS,0.03979541976929024,0.40439603424072024,-0.004875572357177949,0.011954982461928942,0.0018689296340940742,-0.025209291872978185
2018,Malaysia,Asia,35,6.321999999999999,1.161,1.258,0.6689999999999999,0.356,0.311,0.059000000000000004,-7,0.23799988937377936,MYS,-0.13021541976928996,-0.026646034240720207,0.050215572357177884,-0.046264982461929005,-0.10560892963409407,-0.0066007081270218
2019,Malaysia,Asia,80,5.339,1.2209999999999999,1.171,0.8280000000000001,0.508,0.26,0.024,45,-0.9829999999999988,MYS,0.05999999999999983,-0.08699999999999997,0.15900000000000014,0.15200000000000002,-0.05099999999999999,-0.035
2015,Mali,Sub-Saharan Africa,138,3.9949999999999997,0.26073999999999997,1.0352599999999998,0.20583,0.38857,0.18798,0.12352000000000002,NA,NA,MLI,NA,NA,NA,NA,NA,NA
2016,Mali,Sub-Saharan Africa,135,4.073,0.31292000000000003,0.86333,0.16347,0.27544,0.21064000000000002,0.13647,-3,0.07800000000000074,MLI,0.05218000000000006,-0.1719299999999998,-0.04236000000000001,-0.11313000000000001,0.022660000000000013,0.01294999999999999
2017,Mali,Africa,127,4.190000057220459,0.4761804938316351,1.2814733982086197,0.169365674257278,0.306613743305206,0.18335419893264798,0.10497024655342102,-8,0.11700005722045859,MLI,0.16326049383163505,0.4181433982086197,0.005895674257277994,0.031173743305206003,-0.02728580106735204,-0.03149975344657899
2018,Mali,Africa,118,4.447,0.37,1.2329999999999999,0.15200000000000002,0.367,0.139,0.056,-9,0.2569999427795411,MLI,-0.10618049383163508,-0.048473398208619844,-0.017365674257277974,0.06038625669479397,-0.04435419893264797,-0.04897024655342102
2019,Mali,Africa,128,4.39,0.385,1.105,0.308,0.327,0.15300000000000002,0.052000000000000005,10,-0.057000000000000384,MLI,0.015000000000000013,-0.1279999999999999,0.15599999999999997,-0.03999999999999998,0.014000000000000012,-0.003999999999999997
2015,Malta,Western Europe,37,6.302,1.2073999999999998,1.30203,0.8872099999999999,0.60365,0.51752,0.13586,NA,NA,MLT,NA,NA,NA,NA,NA,NA
2016,Malta,Western Europe,30,6.488,1.3078199999999998,1.09879,0.80315,0.5499400000000001,0.56237,0.17554000000000003,-7,0.18600000000000083,MLT,0.10041999999999995,-0.2032400000000001,-0.08405999999999991,-0.053709999999999924,0.044850000000000056,0.03968000000000002
2017,Malta,Europe,27,6.526999950408939,1.34327983856201,1.48841166496277,0.8219442367553712,0.588767051696777,0.5747305750846861,0.15306606888771104,-3,0.038999950408938666,MLT,0.03545983856201018,0.3896216649627702,0.018794236755371174,0.038827051696776915,0.01236057508468602,-0.022473931112288986
2018,Malta,Europe,22,6.626999999999999,1.27,1.525,0.884,0.645,0.376,0.14200000000000002,-5,0.10000004959105979,MLT,-0.07327983856200992,0.0365883350372298,0.0620557632446288,0.05623294830322301,-0.19873057508468606,-0.011066068887711028
2019,Malta,Europe,22,6.726,1.3,1.52,0.999,0.5640000000000001,0.375,0.15100000000000002,0,0.09900000000000109,MLT,0.030000000000000027,-0.004999999999999893,0.11499999999999999,-0.08099999999999996,-0.0010000000000000009,0.009000000000000008
2015,Mauritania,Sub-Saharan Africa,124,4.436000000000001,0.45407000000000003,0.8690800000000001,0.35873999999999995,0.24232,0.21900000000000003,0.17461000000000002,NA,NA,MRT,NA,NA,NA,NA,NA,NA
2016,Mauritania,Sub-Saharan Africa,130,4.2010000000000005,0.61391,0.8414200000000001,0.28639000000000003,0.1268,0.22686,0.17955000000000002,6,-0.23500000000000032,MRT,0.15983999999999993,-0.027660000000000018,-0.07234999999999991,-0.11552000000000001,0.007859999999999978,0.00494
2017,Mauritania,Africa,123,4.29199981689453,0.6484572887420648,1.2720308303833001,0.28534927964210505,0.09609804302453992,0.20187002420425396,0.13695700466632804,-7,0.09099981689452985,MRT,0.03454728874206481,0.43061083038330006,-0.0010407203578949864,-0.030701956975460076,-0.02498997579574605,-0.042592995333671974
2018,Mauritania,Africa,126,4.356,0.557,1.2449999999999999,0.29200000000000004,0.129,0.134,0.093,3,0.06400018310546951,MRT,-0.09145728874206471,-0.02703083038330023,0.00665072035789499,0.032901956975460084,-0.06787002420425395,-0.04395700466632804
2019,Mauritania,Africa,122,4.49,0.5700000000000001,1.167,0.48900000000000005,0.066,0.10600000000000001,0.088,-4,0.13400000000000034,MRT,0.013000000000000012,-0.07799999999999985,0.197,-0.063,-0.027999999999999997,-0.0050000000000000044
2015,Mauritius,Sub-Saharan Africa,71,5.477,1.00761,0.9852099999999999,0.7094999999999999,0.56066,0.37744,0.07521000000000001,NA,NA,MUS,NA,NA,NA,NA,NA,NA
2016,Mauritius,Sub-Saharan Africa,66,5.648,1.1437199999999998,0.75695,0.66189,0.46145,0.36951,0.05203000000000001,-5,0.17099999999999937,MUS,0.13610999999999995,-0.2282599999999999,-0.04760999999999993,-0.09921000000000002,-0.007929999999999993,-0.023180000000000006
2017,Mauritius,Africa,64,5.6290001869201705,1.18939554691315,1.2095609903335598,0.638007462024689,0.49124732613563493,0.360933750867844,0.04218155518174171,-2,-0.01899981307982923,MUS,0.04567554691315023,0.4526109903335598,-0.023882537975310925,0.029797326135634905,-0.008576249132155989,-0.0098484448182583
2018,Mauritius,Africa,55,5.891,1.09,1.387,0.6839999999999999,0.584,0.24500000000000002,0.05,-9,0.26199981307982956,MUS,-0.09939554691315,0.17743900966644022,0.04599253797531089,0.09275267386436503,-0.115933750867844,0.007818444818258295
2019,Mauritius,Africa,57,5.888,1.12,1.402,0.7979999999999999,0.498,0.21500000000000002,0.06,2,-0.0030000000000001137,MUS,0.030000000000000027,0.014999999999999902,0.11399999999999999,-0.08599999999999997,-0.03,0.009999999999999995
2015,Mexico,Latin America and Caribbean,14,7.186999999999999,1.02054,0.9145099999999999,0.81444,0.48181000000000007,0.14074000000000003,0.21312,NA,NA,MEX,NA,NA,NA,NA,NA,NA
2016,Mexico,Latin America and Caribbean,21,6.7780000000000005,1.11508,0.7146,0.7114299999999999,0.37709,0.11735,0.18355,7,-0.4089999999999989,MEX,0.09454000000000007,-0.19990999999999992,-0.10301000000000016,-0.10472000000000009,-0.023390000000000036,-0.029570000000000013
2017,Mexico,Americas,25,6.57800006866455,1.15318381786346,1.210862159729,0.7099789977073668,0.412730008363724,0.120990432798862,0.13277411460876498,4,-0.19999993133545058,MEX,0.03810381786345984,0.4962621597289999,-0.0014510022926330635,0.035640008363723996,0.0036404327988620033,-0.05077588539123501
2018,Mexico,Americas,24,6.488,1.038,1.252,0.761,0.47900000000000004,0.06899999999999999,0.095,-1,-0.09000006866454946,MEX,-0.11518381786345988,0.04113784027100009,0.05102100229263318,0.06626999163627606,-0.05199043279886201,-0.03777411460876498
2019,Mexico,Americas,23,6.595,1.07,1.323,0.8610000000000001,0.43300000000000005,0.07400000000000001,0.07300000000000001,-1,0.10699999999999932,MEX,0.03200000000000003,0.07099999999999995,0.10000000000000009,-0.045999999999999985,0.005000000000000018,-0.021999999999999992
2015,Moldova,Central and Eastern Europe,52,5.889,0.5944799999999999,1.01528,0.6182599999999999,0.32818,0.20951000000000003,0.01615,NA,NA,MDA,NA,NA,NA,NA,NA,NA
2016,Moldova,Central and Eastern Europe,55,5.896999999999999,0.69177,0.8313200000000001,0.52309,0.25202,0.19997,0.01903,3,0.007999999999999119,MDA,0.0972900000000001,-0.1839599999999999,-0.09516999999999987,-0.07616,-0.00954000000000002,0.002879999999999997
2017,Moldova,Europe,56,5.837999820709229,0.7288706302642821,1.2518255710601798,0.5894652009010308,0.24072904884815202,0.208779126405716,0.010091286152601199,1,-0.05900017929076995,MDA,0.03710063026428212,0.4205055710601797,0.06637520090103077,-0.011290951151848,0.008809126405715989,-0.0089387138473988
2018,Moldova,Europe,67,5.64,0.657,1.301,0.62,0.232,0.171,0,11,-0.19799982070922972,MDA,-0.07187063026428209,0.04917442893982016,0.030534799098969168,-0.00872904884815201,-0.037779126405715985,-0.010091286152601199
2019,Moldova,Europe,71,5.529,0.6849999999999999,1.328,0.739,0.24500000000000002,0.181,0,4,-0.11099999999999977,MDA,0.027999999999999914,0.027000000000000135,0.119,0.013000000000000012,0.009999999999999981,0
2015,Mongolia,Eastern Asia,100,4.874,0.8281900000000001,1.3006,0.60268,0.43626000000000004,0.3323,0.026660000000000003,NA,NA,MNG,NA,NA,NA,NA,NA,NA
2016,Mongolia,Eastern Asia,101,4.907,0.9885299999999999,1.0898299999999999,0.5546900000000001,0.35972,0.34539,0.032850000000000004,1,0.03300000000000036,MNG,0.16033999999999982,-0.21077000000000012,-0.047989999999999866,-0.07654000000000005,0.01308999999999999,0.006190000000000001
2017,Mongolia,Asia,100,4.954999923706049,1.0272358655929599,1.4930112361908,0.557783484458923,0.394143968820572,0.33846423029899597,0.03290228918194771,-1,0.04799992370604933,MNG,0.038705865592959965,0.40318123619080004,0.0030934844589228794,0.034423968820572026,-0.006925769701004003,5.228918194770393e-5
2018,Mongolia,Asia,94,5.124999999999999,0.914,1.517,0.5750000000000001,0.395,0.253,0.032,-6,0.17000007629394975,MNG,-0.11323586559295984,0.02398876380920001,0.01721651554107706,8.560311794280073e-4,-0.08546423029899597,-9.022891819477075e-4
2019,Mongolia,Asia,83,5.285,0.9480000000000001,1.531,0.6669999999999999,0.317,0.23500000000000001,0.038,-11,0.16000000000000103,MNG,0.03400000000000003,0.014000000000000012,0.09199999999999986,-0.07800000000000001,-0.017999999999999988,0.005999999999999998
2015,Montenegro,Central and Eastern Europe,82,5.191999999999999,0.9743799999999999,0.90557,0.7252099999999999,0.18259999999999998,0.16140000000000002,0.14296000000000003,NA,NA,MNE,NA,NA,NA,NA,NA,NA
2016,Montenegro,Central and Eastern Europe,88,5.161,1.0783800000000001,0.74173,0.63533,0.15111000000000002,0.17191000000000004,0.12721000000000002,6,-0.030999999999999694,MNE,0.1040000000000002,-0.16383999999999999,-0.08987999999999996,-0.03148999999999996,0.01051000000000002,-0.015750000000000014
2017,Montenegro,Europe,83,5.23699998855591,1.12112903594971,1.2383764982223497,0.667464673519135,0.19498905539512604,0.197911024093628,0.0881741940975189,-5,0.07599998855591039,MNE,0.0427490359497098,0.49664649822234974,0.032134673519135015,0.043879055395126015,0.026001024093627978,-0.039035805902481124
2018,Montenegro,Europe,81,5.3469999999999995,1.017,1.279,0.729,0.259,0.111,0.081,-2,0.11000001144408955,MNE,-0.10412903594971001,0.04062350177765017,0.061535326480865016,0.06401094460487397,-0.08691102409362801,-0.007174194097518891
2019,Montenegro,Europe,73,5.523,1.051,1.361,0.8710000000000001,0.197,0.14200000000000002,0.08,-8,0.17600000000000016,MNE,0.03400000000000003,0.08200000000000007,0.14200000000000013,-0.062,0.031000000000000014,-0.0010000000000000009
2015,Morocco,Middle East and Northern Africa,92,5.013,0.73479,0.64095,0.60954,0.41691000000000006,0.07172000000000002,0.08546000000000001,NA,NA,MAR,NA,NA,NA,NA,NA,NA
2016,Morocco,Middle East and Northern Africa,90,5.151,0.84058,0.38595,0.59471,0.25646,0.040530000000000004,0.08404,-2,0.1379999999999999,MAR,0.10578999999999994,-0.255,-0.01483000000000001,-0.16045000000000004,-0.031190000000000016,-0.0014200000000000046
2017,Morocco,Africa,84,5.235000133514401,0.878114581108093,0.774864435195923,0.5977106690406799,0.40815833210945107,0.0322099551558495,0.08776318281888963,-6,0.08400013351440094,MAR,0.037534581108093046,0.38891443519592295,0.0030006690406799708,0.15169833210945105,-0.008320044844150505,0.003723182818889628
2018,Morocco,Africa,85,5.254,0.779,0.7969999999999999,0.6689999999999999,0.46,0.026000000000000002,0.07400000000000001,1,0.018999866485598815,MAR,-0.09911458110809301,0.022135564804076968,0.07128933095932,0.05184166789054895,-0.006209955155849496,-0.013763182818889622
2019,Morocco,Africa,89,5.208,0.801,0.7819999999999999,0.7819999999999999,0.41800000000000004,0.036,0.07600000000000001,4,-0.045999999999999375,MAR,0.02200000000000002,-0.015000000000000013,0.11299999999999999,-0.04199999999999998,0.009999999999999995,0.0020000000000000018
2015,Mozambique,Sub-Saharan Africa,94,4.971000000000001,0.08308,1.02626,0.09130999999999999,0.34037,0.22269,0.15603000000000003,NA,NA,MOZ,NA,NA,NA,NA,NA,NA
2017,Mozambique,Africa,113,4.5500001907348615,0.234305649995804,0.8707010149955753,0.106654435396194,0.48079109191894503,0.322228103876114,0.17943638563156106,19,-0.42099980926513947,MOZ,0.151225649995804,-0.15555898500442467,0.015344435396194012,0.14042109191894503,0.099538103876114,0.023406385631561027
2018,Mozambique,Africa,123,4.417,0.198,0.902,0.17300000000000001,0.531,0.20600000000000002,0.15800000000000003,10,-0.1330001907348617,MOZ,-0.03630564999580399,0.03129898500442474,0.06634556460380601,0.05020890808105499,-0.11622810387611399,-0.021436385631561028
2019,Mozambique,Africa,123,4.466,0.20400000000000001,0.986,0.39,0.494,0.197,0.138,0,0.04900000000000038,MOZ,0.006000000000000005,0.08399999999999996,0.217,-0.03700000000000003,-0.009000000000000008,-0.020000000000000018
2015,Myanmar,Southeastern Asia,129,4.3069999999999995,0.27108000000000004,0.70905,0.48246000000000006,0.44017,0.7958799999999999,0.19034,NA,NA,MMR,NA,NA,NA,NA,NA,NA
2016,Myanmar,Southeastern Asia,119,4.395,0.34112,0.6998099999999999,0.39880000000000004,0.4269200000000001,0.81971,0.20243000000000003,-10,0.08800000000000008,MMR,0.07003999999999994,-0.009240000000000026,-0.08366000000000001,-0.013249999999999929,0.02383000000000013,0.012090000000000017
2017,Myanmar,Asia,114,4.545000076293949,0.3671105504035949,1.1232359409332302,0.3975225687026981,0.5144920349121089,0.8380751609802249,0.18881620466709104,-5,0.1500000762939493,MMR,0.025990550403594936,0.42342594093323027,-0.0012774312973019564,0.08757203491210885,0.018365160980224893,-0.01361379533290899
2018,Myanmar,Asia,130,4.308,0.6819999999999999,1.1740000000000002,0.42900000000000005,0.58,0.598,0.17800000000000002,16,-0.23700007629394904,MMR,0.314889449596405,0.05076405906676995,0.03147743129730196,0.06550796508789103,-0.24007516098022497,-0.010816204667091017
2019,Myanmar,Asia,131,4.359999999999999,0.71,1.181,0.555,0.525,0.5660000000000001,0.17200000000000001,1,0.0519999999999996,MMR,0.028000000000000025,0.006999999999999895,0.126,-0.05499999999999994,-0.03199999999999992,-0.006000000000000005
2016,Namibia,Sub-Saharan Africa,113,4.574,0.9328700000000001,0.70362,0.34745,0.48614,0.07795,0.10398,NA,NA,NAM,NA,NA,NA,NA,NA,NA
2017,Namibia,Africa,111,4.573999881744381,0.9644343256950378,1.0984708070755,0.33861181139946006,0.5203035473823548,0.07713374495506294,0.09314697235822682,-2,-1.1825561863076928e-7,NAM,0.031564325695037754,0.3948508070755,-0.00883818860053992,0.03416354738235483,-8.162550449370698e-4,-0.010833027641773185
